GEOID,HISP,male,female,VAP,HVAP,NH_WHITEPOP,NH_BLACKPOP,NH_AMINPOP,NH_ASIANPOP,NH_HAWAIIANPOP,NH_OTHERPOP,NH_WVAP,NH_BVAP,NH_AMINVAP,NH_ASIANVAP,NH_HAWAIIANVAP,NH_OTHERVAP,TOTPOP
481130057004026,18,27.0,24.0,33.0,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,51
481130057004027,0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4
481130057004028,0,3.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5
481130057004029,10,19.0,12.0,24.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,31
481130057004030,26,28.0,28.0,44.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,56
481130057004031,4,7.0,3.0,8.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10
481130057004032,0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
481130057004033,5,4.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7
481130057004034,23,22.0,27.0,35.0,13.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,49
481130059011000,15,11.0,6.0,13.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17
481130059011001,21,27.0,29.0,39.0,11.0,1.0,31.0,3.0,0.0,0.0,0.0,1.0,24.0,3.0,0.0,0.0,0.0,56
481130059011002,21,20.0,25.0,36.0,14.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,45
481130059011003,28,26.0,18.0,32.0,19.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,44
481130059011004,5,20.0,30.0,35.0,3.0,0.0,41.0,0.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,3.0,50
481130059011005,29,30.0,33.0,42.0,13.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,63
481130059011012,17,22.0,28.0,39.0,10.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,50
481130059011013,12,21.0,25.0,31.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,46
481130059011014,17,30.0,25.0,38.0,10.0,2.0,36.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,55
481130059011015,30,24.0,24.0,31.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,48
481130059011016,11,18.0,19.0,31.0,6.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,37
481130059011017,21,17.0,31.0,38.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,48
481130059011018,16,23.0,18.0,33.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,41
481130059011019,39,26.0,29.0,38.0,27.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,55
481130059011020,6,20.0,23.0,35.0,3.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,43
481130059011021,27,33.0,43.0,45.0,12.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,76
481130059011022,13,37.0,42.0,60.0,8.0,0.0,64.0,0.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,1.0,79
481130059011023,0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4
481130059011024,11,22.0,28.0,39.0,6.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,50
481130059011025,15,28.0,28.0,37.0,7.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,56
481130059011026,19,34.0,37.0,50.0,12.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,71
481130059011027,8,22.0,24.0,36.0,3.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,46
481130059011028,2,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4
481130059011029,5,6.0,12.0,8.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,18
481130059011030,11,35.0,34.0,58.0,8.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,69
481130059012000,6,12.0,12.0,16.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,24
481130059012001,11,13.0,23.0,27.0,5.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,36
481130059012002,0,26.0,20.0,40.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,46
481130059012003,0,25.0,24.0,44.0,0.0,1.0,46.0,0.0,0.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,2.0,49
481130059012004,10,24.0,31.0,42.0,6.0,3.0,38.0,4.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,0.0,0.0,55
481130059012005,5,23.0,26.0,35.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,49
481130059012006,26,30.0,25.0,45.0,20.0,2.0,26.0,1.0,0.0,0.0,0.0,2.0,22.0,1.0,0.0,0.0,0.0,55
481130059012007,10,26.0,21.0,36.0,3.0,2.0,33.0,0.0,1.0,0.0,1.0,2.0,29.0,0.0,1.0,0.0,1.0,47
481130059012008,9,39.0,38.0,56.0,4.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,77
481130059012009,9,18.0,23.0,31.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,41
481130059012010,7,9.0,15.0,21.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,24
481130059012011,13,17.0,29.0,34.0,9.0,0.0,26.0,0.0,1.0,0.0,6.0,0.0,21.0,0.0,1.0,0.0,3.0,46
481130059012012,18,29.0,17.0,40.0,13.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,46
481130059012013,27,20.0,18.0,29.0,20.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,38
481130059012014,20,19.0,16.0,27.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,35
481130059012015,2,41.0,41.0,70.0,2.0,5.0,68.0,0.0,0.0,0.0,7.0,5.0,57.0,0.0,0.0,0.0,6.0,82
481130059012016,8,11.0,10.0,15.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21
481130059012017,2,9.0,15.0,21.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24
481130059012018,8,15.0,30.0,31.0,5.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,45
481130059013000,5,10.0,12.0,22.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,22
481130059013001,19,18.0,20.0,22.0,9.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,38
481130059013002,12,26.0,23.0,31.0,6.0,3.0,34.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,49
481130059013003,19,25.0,21.0,27.0,7.0,3.0,24.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,46
481130059013004,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
481130059013005,0,18.0,26.0,36.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,44
481130059013006,10,21.0,27.0,36.0,5.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,48
481130059013007,7,25.0,22.0,38.0,4.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,47
481130059013008,22,41.0,35.0,55.0,11.0,3.0,49.0,0.0,0.0,0.0,2.0,3.0,39.0,0.0,0.0,0.0,2.0,76
481130059013009,9,14.0,19.0,25.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,33
481130059013010,15,21.0,28.0,41.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,49
481130059013011,14,29.0,33.0,47.0,7.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,62
481130059013012,22,25.0,31.0,35.0,13.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,56
481130059013013,6,21.0,26.0,38.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,47
481130059013014,10,31.0,20.0,43.0,6.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,51
481130059013015,0,18.0,21.0,35.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,39
481130059013016,4,22.0,21.0,33.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,43
481130059014000,19,23.0,19.0,35.0,15.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,42
481130059014001,0,3.0,9.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12
481130059014002,23,38.0,32.0,53.0,10.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,2.0,70
481130059014003,3,31.0,35.0,47.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,66
481130059014004,23,55.0,78.0,106.0,15.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,133
481130059014005,1,24.0,25.0,43.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,49
481130059014006,27,37.0,51.0,57.0,17.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,88
481130059014007,26,36.0,31.0,47.0,16.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,67
481130059014008,28,36.0,29.0,40.0,13.0,3.0,34.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,65
481130059014009,55,56.0,82.0,90.0,29.0,1.0,81.0,0.0,0.0,0.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,138
481130059014010,3,35.0,42.0,62.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,77
481130059015000,49,109.0,154.0,197.0,31.0,6.0,199.0,0.0,0.0,0.0,9.0,4.0,155.0,0.0,0.0,0.0,7.0,263
481130059015001,0,21.0,32.0,40.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,53
481130059015002,17,22.0,20.0,34.0,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,42
481130059015003,6,10.0,20.0,23.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30
481130059015004,20,26.0,26.0,39.0,11.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,52
481130059015005,16,39.0,38.0,58.0,11.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,77
481130059015006,0,3.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5
481130059015008,0,16.0,25.0,35.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,41
481130059015009,0,27.0,26.0,41.0,0.0,0.0,50.0,0.0,0.0,0.0,3.0,0.0,38.0,0.0,0.0,0.0,3.0,53
481130059015013,1,19.0,29.0,34.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,48
481130059016000,28,27.0,27.0,35.0,14.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,54
481130059016001,13,25.0,23.0,37.0,6.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,1.0,48
481130059016002,25,26.0,28.0,34.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,54
481130059016003,8,22.0,16.0,32.0,4.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,38
481130059016004,22,36.0,23.0,46.0,16.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,59
481130059016005,25,24.0,30.0,43.0,16.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,54
481130059016006,18,25.0,36.0,42.0,12.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,61
481130059016007,4,22.0,18.0,35.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,40
481130059016008,0,40.0,35.0,62.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,75
481130059016009,3,24.0,23.0,36.0,3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,47
481130059016010,0,49.0,62.0,89.0,0.0,2.0,106.0,0.0,1.0,0.0,2.0,2.0,85.0,0.0,1.0,0.0,1.0,111
481130059016011,0,29.0,27.0,43.0,0.0,2.0,54.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,56
481130059016012,0,19.0,25.0,24.0,0.0,1.0,40.0,1.0,0.0,0.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,44
481130059016013,0,11.0,17.0,23.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,28
481130059016016,9,26.0,23.0,41.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,49
481130059021000,13,22.0,20.0,40.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,42
481130059021001,35,32.0,27.0,44.0,21.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,59
481130059021002,16,22.0,22.0,37.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,44
481130059021003,14,19.0,18.0,31.0,11.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,37
481130059021004,11,20.0,15.0,27.0,6.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,35
481130059021005,32,24.0,44.0,46.0,18.0,1.0,34.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,1.0,68
481130059021006,66,44.0,40.0,50.0,37.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,84
481130059021014,41,47.0,47.0,67.0,19.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,94
481130059021015,37,59.0,49.0,78.0,22.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,108
481130059021016,46,48.0,47.0,63.0,26.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,95
481130059021017,31,47.0,41.0,64.0,21.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,88
481130059021018,57,61.0,52.0,83.0,35.0,0.0,53.0,0.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,3.0,113
481130059021019,69,58.0,50.0,77.0,43.0,1.0,35.0,3.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,0.0,0.0,108
481130059021020,33,36.0,34.0,51.0,21.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,70
481130059021021,16,15.0,12.0,17.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27
481130059021022,78,62.0,84.0,95.0,46.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,146
481130059021023,17,33.0,35.0,54.0,12.0,2.0,49.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,68
481130059021024,18,26.0,30.0,48.0,12.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,56
481130059022000,54,381.0,459.0,649.0,27.0,3.0,766.0,0.0,2.0,0.0,15.0,3.0,605.0,0.0,1.0,0.0,13.0,840
481130059022001,4,15.0,25.0,28.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,40
481130059022002,3,73.0,65.0,117.0,3.0,10.0,125.0,0.0,0.0,0.0,0.0,5.0,109.0,0.0,0.0,0.0,0.0,138
481130059022003,2,26.0,35.0,52.0,2.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,61
481130059022005,1,64.0,85.0,121.0,1.0,0.0,143.0,0.0,0.0,0.0,5.0,0.0,117.0,0.0,0.0,0.0,3.0,149
481130059022006,9,38.0,33.0,54.0,5.0,2.0,60.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,71
481130059022007,0,41.0,41.0,74.0,0.0,1.0,80.0,0.0,0.0,0.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,82
481130059022008,0,24.0,24.0,37.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,48
481130059022009,21,41.0,38.0,59.0,11.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,79
481130059022010,8,14.0,17.0,26.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31
481130059022011,3,23.0,36.0,45.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,59
481130059022012,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
481130059022013,0,2.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5
481130059022014,0,1.0,7.0,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8
481130059022015,0,22.0,21.0,38.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,43
481130059022016,13,45.0,48.0,77.0,7.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,93
481130059022017,10,43.0,57.0,74.0,4.0,2.0,83.0,0.0,0.0,0.0,5.0,2.0,66.0,0.0,0.0,0.0,2.0,100
481130059022018,3,16.0,28.0,42.0,3.0,3.0,36.0,0.0,0.0,0.0,2.0,3.0,34.0,0.0,0.0,0.0,2.0,44
481130059022019,3,75.0,251.0,326.0,3.0,282.0,37.0,0.0,3.0,0.0,1.0,282.0,37.0,0.0,3.0,0.0,1.0,326
481130059022020,9,13.0,15.0,22.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28
481130059022021,0,26.0,25.0,42.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,51
481130059022026,6,155.0,249.0,264.0,5.0,5.0,383.0,0.0,1.0,0.0,9.0,2.0,251.0,0.0,1.0,0.0,5.0,404
481130059022027,3,32.0,26.0,47.0,3.0,2.0,53.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,58
481130060011007,1005,630.0,556.0,697.0,552.0,17.0,156.0,0.0,1.0,0.0,7.0,13.0,128.0,0.0,1.0,0.0,3.0,1186
481130060012002,145,100.0,89.0,126.0,88.0,16.0,27.0,0.0,0.0,0.0,1.0,12.0,26.0,0.0,0.0,0.0,0.0,189
481130060012005,60,45.0,47.0,60.0,34.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,92
481130060012006,122,99.0,93.0,136.0,78.0,9.0,60.0,0.0,0.0,0.0,1.0,8.0,49.0,0.0,0.0,0.0,1.0,192
481130060012007,98,76.0,92.0,115.0,53.0,6.0,64.0,0.0,0.0,0.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,168
481130060012008,111,111.0,108.0,158.0,77.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,219
481130060012009,240,179.0,148.0,206.0,135.0,1.0,85.0,0.0,0.0,0.0,1.0,1.0,69.0,0.0,0.0,0.0,1.0,327
481130060012010,100,48.0,66.0,68.0,58.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,114
481130060012012,142,93.0,96.0,116.0,81.0,8.0,39.0,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,189
481130060012013,69,65.0,54.0,82.0,43.0,4.0,46.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,119
481130060012015,0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3
481130060013000,133,113.0,104.0,148.0,76.0,16.0,63.0,0.0,0.0,0.0,5.0,14.0,55.0,0.0,0.0,0.0,3.0,217
481130060013001,89,77.0,56.0,91.0,56.0,10.0,33.0,0.0,0.0,0.0,1.0,9.0,25.0,0.0,0.0,0.0,1.0,133
481130060013002,128,74.0,69.0,86.0,75.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,143
481130060013003,36,29.0,25.0,39.0,26.0,5.0,7.0,6.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,54
481130060013004,97,68.0,60.0,84.0,60.0,5.0,26.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,128
481130060013008,109,52.0,69.0,79.0,68.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,121
481130060013010,113,67.0,71.0,95.0,74.0,5.0,20.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,138
481130060013011,128,72.0,80.0,97.0,77.0,4.0,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,152
481130060013012,105,89.0,88.0,119.0,59.0,7.0,59.0,4.0,0.0,0.0,2.0,6.0,50.0,4.0,0.0,0.0,0.0,177
481130060021001,69,322.0,2.0,321.0,68.0,183.0,19.0,0.0,46.0,0.0,7.0,181.0,19.0,0.0,46.0,0.0,7.0,324
481130060021007,185,918.0,1554.0,1645.0,144.0,203.0,1976.0,3.0,65.0,0.0,40.0,198.0,1215.0,3.0,61.0,0.0,24.0,2472
481130060021008,0,4.0,4.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8
481130060021016,5,1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
481130060021025,8,30.0,34.0,52.0,4.0,5.0,50.0,0.0,0.0,0.0,1.0,4.0,43.0,0.0,0.0,0.0,1.0,64
481130060021026,4,15.0,14.0,26.0,2.0,6.0,19.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,29
481130060021027,2,18.0,20.0,29.0,2.0,6.0,26.0,0.0,0.0,0.0,4.0,6.0,20.0,0.0,0.0,0.0,1.0,38
481130060021028,0,25.0,33.0,49.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,58
481130060021032,12,47.0,50.0,75.0,6.0,8.0,77.0,0.0,0.0,0.0,0.0,8.0,61.0,0.0,0.0,0.0,0.0,97
481130060021033,15,19.0,22.0,30.0,9.0,3.0,22.0,0.0,0.0,0.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,41
481130060022001,13,44.0,60.0,98.0,12.0,46.0,10.0,0.0,31.0,0.0,4.0,44.0,10.0,0.0,30.0,0.0,2.0,104
481130060022002,3,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
481130060022004,135,399.0,402.0,605.0,98.0,354.0,39.0,1.0,257.0,0.0,15.0,288.0,33.0,0.0,178.0,0.0,8.0,801
481130060022005,263,183.0,202.0,216.0,135.0,12.0,104.0,0.0,4.0,0.0,2.0,9.0,66.0,0.0,4.0,0.0,2.0,385
481130060023000,512,561.0,584.0,723.0,304.0,208.0,319.0,6.0,63.0,0.0,37.0,147.0,212.0,4.0,40.0,0.0,16.0,1145
481130060023001,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
481130060023004,2,8.0,16.0,18.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,24
481130060023005,6,23.0,34.0,39.0,5.0,6.0,45.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,57
481130060023006,8,18.0,25.0,33.0,6.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,43
